ATL,Concourse F,10/20/2016,1100 - 1200,3,17,8,24,4,24,170,8,0,0,0,0,0,6,184,2,7
ATL,Concourse F,10/20/2016,1200 - 1300,2,20,12,27,6,27,57,14,0,0,0,0,0,3,74,1,8
ATL,Concourse F,10/20/2016,1300 - 1400,1,7,4,10,3,10,167,0,0,0,0,0,0,6,173,1,16
ATL,Concourse F,10/20/2016,1800 - 1900,2,10,0,0,2,10,65,0,0,0,0,0,0,2,67,1,0
ATL,Concourse F,10/20/2016,2000 - 2100,4,14,7,16,6,16,239,5,0,0,0,0,0,5,249,1,17
ATL,Concourse E,10/21/2016,0500 - 0600,1,15,1,16,1,16,841,2,0,0,0,0,0,38,881,4,15
ATL,Concourse E,10/21/2016,0600 - 0700,0,1,0,6,0,6,183,0,0,0,0,0,0,5,188,1,14
ATL,Concourse E,10/21/2016,0800 - 0900,0,6,1,8,0,8,176,0,0,0,0,0,0,5,181,1,7
ATL,Concourse E,10/21/2016,0900 - 1000,0,12,4,19,2,19,228,8,0,0,0,0,0,9,245,1,10
ATL,Concourse E,10/21/2016,1000 - 1100,0,2,0,2,0,2,141,0,0,0,0,0,0,4,145,1,6
ATL,Concourse E,10/21/2016,1100 - 1200,1,12,2,14,1,14,491,0,0,0,0,0,0,23,514,5,7
ATL,Concourse E,10/21/2016,1200 - 1300,1,26,8,32,3,32,625,54,5,0,0,0,0,29,713,4,13
ATL,Concourse E,10/21/2016,1300 - 1400,2,21,8,37,5,37,710,68,33,0,0,0,0,26,837,6,15
ATL,Concourse E,10/21/2016,1400 - 1500,6,42,9,41,7,42,1359,257,80,0,0,0,0,71,1767,7,18
ATL,Concourse E,10/21/2016,1500 - 1600,5,27,9,40,6,40,953,169,20,0,0,0,0,49,1191,7,19
ATL,Concourse E,10/21/2016,1600 - 1700,8,39,9,50,9,50,795,199,45,6,0,0,0,52,1097,7,21
ATL,Concourse E,10/21/2016,1700 - 1800,5,47,16,51,8,51,1148,173,53,12,0,0,0,57,1443,9,16
ATL,Concourse E,10/21/2016,1800 - 1900,4,24,2,24,3,24,809,32,0,0,0,0,0,34,875,5,14
ATL,Concourse E,10/21/2016,1900 - 2000,5,34,15,44,8,44,747,137,42,0,0,0,0,43,969,7,16
ATL,Concourse E,10/21/2016,2000 - 2100,2,28,4,29,2,29,536,18,0,0,0,0,0,20,574,3,18
ATL,Concourse E,10/21/2016,2100 - 2200,0,1,0,9,0,9,211,0,0,0,0,0,0,12,223,1,20
ATL,Concourse F,10/21/2016,0600 - 0700,4,13,8,16,6,16,110,5,0,0,0,0,0,2,117,1,14
ATL,Concourse F,10/21/2016,1100 - 1200,2,18,10,26,7,26,97,22,0,0,0,0,0,4,123,1,8
ATL,Concourse F,10/21/2016,1600 - 1700,7,29,14,29,11,29,106,42,0,0,0,0,0,5,153,1,18
ATL,Concourse F,10/21/2016,1800 - 1900,2,8,7,7,2,8,136,0,0,0,0,0,0,5,141,1,6
ATL,Concourse F,10/21/2016,1900 - 2000,6,37,20,49,16,49,124,39,35,6,0,0,0,7,211,1,13
ATL,Concourse F,10/21/2016,2000 - 2100,5,30,24,41,15,41,111,39,32,0,0,0,0,10,192,1,12
